# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	196279	197024	-					Btf3		TpMuguga_02g00090	746		old_locus_tag=TP02_0090
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	196279	197024	-			EAN32376.1	NAC domain protein	Btf3		TpMuguga_02g00090	746		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	196306	196800	-	EAN32376.1			NAC domain protein	Btf3		TpMuguga_02g00090	495	164	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	197076	198476	+							TpMuguga_02g02520	1401		old_locus_tag=TP02_0091; TP02_0092
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	197076	198476	+			KAF5153575.1	WW domain protein			TpMuguga_02g02520	1246		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	197371	198407	+	KAF5153575.1			WW domain protein			TpMuguga_02g02520	882	293	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	198582	199728	-					RpL10		TpMuguga_02g00093	1147		old_locus_tag=TP02_0093
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	198582	199728	-			EAN32379.1	ribosomal protein L10.e	RpL10		TpMuguga_02g00093	957		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	198621	199479	-	EAN32379.1			ribosomal protein L10.e	RpL10		TpMuguga_02g00093	669	222	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	199798	201052	-					rplX		TpMuguga_02g00094	1255		old_locus_tag=TP02_0094
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	199798	201052	-			EAN32380.2	ribosomal protein L24	rplX		TpMuguga_02g00094	1078		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	200082	200897	-	EAN32380.2			ribosomal protein L24	rplX		TpMuguga_02g00094	639	212	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	201222	203821	-					RPA1C		TpMuguga_02g00095	2600		old_locus_tag=TP02_0095
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	201222	203821	-			EAN32381.2	replication factor-a protein 1 (rpa1) family protein	RPA1C		TpMuguga_02g00095	1924		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	201262	203815	-	EAN32381.2			replication factor-a protein 1 (rpa1) family protein	RPA1C		TpMuguga_02g00095	1878	625	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	203853	205495	-					dnaJ		TpMuguga_02g00096	1643		old_locus_tag=TP02_0096
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	203853	205495	-			EAN32382.1	DnaJ C terminal domain protein	dnaJ		TpMuguga_02g00096	1488		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	203899	205430	-	EAN32382.1			DnaJ C terminal domain protein	dnaJ		TpMuguga_02g00096	1377	458	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	205593	207765	-					TACP		TpMuguga_02g00097	2173		old_locus_tag=TP02_0097
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	205593	207765	-			EAN32383.1	Papain family cysteine protease family protein	TACP		TpMuguga_02g00097	1839		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	205593	207765	-	EAN32383.1			Papain family cysteine protease family protein	TACP		TpMuguga_02g00097	1839	612	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	208150	209932	-					EPB2		TpMuguga_02g00098	1783		old_locus_tag=TP02_0098
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	208150	209932	-			EAN32384.1	Papain family cysteine protease family protein	EPB2		TpMuguga_02g00098	1716		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	208150	209932	-	EAN32384.1			Papain family cysteine protease family protein	EPB2		TpMuguga_02g00098	1716	571	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	210468	211887	-					EPB2		TpMuguga_02g00099	1420		old_locus_tag=TP02_0099
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	210468	211887	-			EAN32385.1	Papain family cysteine protease family protein	EPB2		TpMuguga_02g00099	1353		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	210468	211887	-	EAN32385.1			Papain family cysteine protease family protein	EPB2		TpMuguga_02g00099	1353	450	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	211886	212339	+							TpMuguga_02g02195	454		
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	211886	212339	+			KAF5153576.1	hypothetical protein			TpMuguga_02g02195	423		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	212110	212265	+	KAF5153576.1			hypothetical protein			TpMuguga_02g02195	156	51	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	212320	212779	+							TpMuguga_02g00100	460		old_locus_tag=TP02_0100
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	212422	212744	+			EAN32386.1	putative integral membrane protein			TpMuguga_02g00100	225		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	212422	212744	+	EAN32386.1			putative integral membrane protein			TpMuguga_02g00100	225	74	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	212777	214024	-					ZNF622		TpMuguga_02g00101	1248		old_locus_tag=TP02_0101; TP02_0100
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	212777	214024	-			EAN32387.1	C2H2 type zinc-finger (2 copies) family protein	ZNF622		TpMuguga_02g00101	1248		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	212804	213901	-	EAN32387.1			C2H2 type zinc-finger (2 copies) family protein	ZNF622		TpMuguga_02g00101	1098	365	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	213984	215011	+					Wrn		TpMuguga_02g00102	1028		old_locus_tag=TP02_0102
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	213984	215011	+			EAN32388.2	3'-5' exonuclease family protein	Wrn		TpMuguga_02g00102	921		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	214098	214966	+	EAN32388.2			3'-5' exonuclease family protein	Wrn		TpMuguga_02g00102	762	253	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	215036	216485	-							TpMuguga_02g02575	1450		old_locus_tag=TP02_0103; TP02_0104
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	215036	216485	-			KAF5153577.1	hypothetical protein			TpMuguga_02g02575	1200		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	215036	216485	-	KAF5153577.1			hypothetical protein			TpMuguga_02g02575	1200	399	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	216577	217514	+							TpMuguga_02g00105	938		old_locus_tag=TP02_0105; TP02_0106
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	216577	217514	+			KAF5153579.1	putative integral membrane protein			TpMuguga_02g00105	938		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	216577	217497	+	KAF5153579.1			putative integral membrane protein			TpMuguga_02g00105	921	306	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	217515	217964	-					Lsm3		TpMuguga_02g00106	450		old_locus_tag=TP02_0106
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	217515	217964	-			KAF5153578.1	U6 snRNA-associated Sm-like protein LSm3	Lsm3		TpMuguga_02g00106	337		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	217535	217932	-	KAF5153578.1			U6 snRNA-associated Sm-like protein LSm3	Lsm3		TpMuguga_02g00106	285	94	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	217984	220497	+					LACS5		TpMuguga_02g00107	2514		old_locus_tag=TP02_0107
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	217984	220497	+			EAN32393.1	AMP-binding enzyme family protein	LACS5		TpMuguga_02g00107	2218		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	218077	220466	+	EAN32393.1			AMP-binding enzyme family protein	LACS5		TpMuguga_02g00107	2094	697	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	220634	222902	-							TpMuguga_02g02005	2269		old_locus_tag=TP02_0108; TP02_0109
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	220634	222902	-			KAF5153580.1	hypothetical protein			TpMuguga_02g02005	2131		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	220673	222841	-	KAF5153580.1			hypothetical protein			TpMuguga_02g02005	2031	676	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	222877	225905	-							TpMuguga_02g00110	3029		old_locus_tag=TP02_0110
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	222877	225905	-			EAN32396.2	HPC2 and ubinuclein domain protein			TpMuguga_02g00110	2893		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	222877	225871	-	EAN32396.2			HPC2 and ubinuclein domain protein			TpMuguga_02g00110	2859	952	
gene	tRNA	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	226015	226087	+							TpMuguga_02g00970	73		old_locus_tag=TP02_0970
tRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	226015	226087	+				tRNA-Glu			TpMuguga_02g00970	73		
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	226264	227621	-					UBP4		TpMuguga_02g00111	1358		old_locus_tag=TP02_0111
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	226264	227621	-			EAN32397.2	Ubiquitin carboxyl-terminal hydrolase family protein	UBP4		TpMuguga_02g00111	1267		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	226298	227537	-	EAN32397.2			Ubiquitin carboxyl-terminal hydrolase family protein	UBP4		TpMuguga_02g00111	1149	382	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	227689	229803	+							TpMuguga_02g00112	2115		old_locus_tag=TP02_0112
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	227689	229803	+			EAN32398.2	hypothetical protein			TpMuguga_02g00112	1796		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	227746	229780	+	EAN32398.2			hypothetical protein			TpMuguga_02g00112	1716	571	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	229628	233276	-					MCM6		TpMuguga_02g00113	3649		old_locus_tag=TP02_0113
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	229628	233276	-			EAN32399.2	MCM2/3/5 family protein	MCM6		TpMuguga_02g00113	3533		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	229852	233033	-	EAN32399.2			MCM2/3/5 family protein	MCM6		TpMuguga_02g00113	3066	1021	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	233256	234270	-							TpMuguga_02g00114	1015		old_locus_tag=TP02_0114
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	233256	234270	-			EAN32400.2	hypothetical protein			TpMuguga_02g00114	913		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	233331	234011	-	EAN32400.2			hypothetical protein			TpMuguga_02g00114	579	192	
gene	tRNA	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	234319	234391	-							TpMuguga_02g00971	73		old_locus_tag=TP02_0971
tRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	234319	234391	-				tRNA-Glu			TpMuguga_02g00971	73		
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	234424	236782	+							TpMuguga_02g00115	2359		old_locus_tag=TP02_0115
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	234424	236782	+			EAN32401.1	putative integral membrane protein			TpMuguga_02g00115	2359		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	234499	236748	+	EAN32401.1			putative integral membrane protein			TpMuguga_02g00115	2250	749	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	236779	237461	-							TpMuguga_02g00116	683		old_locus_tag=TP02_0116
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	236779	237461	-			EAN32402.2	putative integral membrane protein			TpMuguga_02g00116	616		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	236798	237245	-	EAN32402.2			putative integral membrane protein			TpMuguga_02g00116	381	126	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	237659	242103	+					smc4		TpMuguga_02g00117	4445		old_locus_tag=TP02_0117
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	237659	242103	+			EAN32403.1	RecF/RecN/SMC N terminal domain protein	smc4		TpMuguga_02g00117	4197		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	237659	242103	+	EAN32403.1			RecF/RecN/SMC N terminal domain protein	smc4		TpMuguga_02g00117	4197	1398	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	242057	243017	+							TpMuguga_02g00118	961		old_locus_tag=TP02_0117; TP02_0118
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	242057	243017	+			EAN32404.2	RNA polymerase III RPC4 family protein			TpMuguga_02g00118	797		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	242219	242988	+	EAN32404.2			RNA polymerase III RPC4 family protein			TpMuguga_02g00118	606	201	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	243437	249082	+					KLHDC3		TpMuguga_02g00119	5646		old_locus_tag=TP02_0119
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	243437	249082	+			EAN32405.1	Galactose oxidase central domain protein	KLHDC3		TpMuguga_02g00119	5319		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	244134	249029	+	EAN32405.1			Galactose oxidase central domain protein	KLHDC3		TpMuguga_02g00119	4896	1631	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	249751	250985	+							TpMuguga_02g00120	1235		old_locus_tag=TP02_0120; TP02_0121
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	249751	250985	+			EAN32406.1	hypothetical protein			TpMuguga_02g00120	1235		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	249886	250707	+	EAN32406.1			hypothetical protein			TpMuguga_02g00120	822	273	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	250561	251866	-					DERL2		TpMuguga_02g00121	1306		old_locus_tag=TP02_0121; TP02_0120
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	250561	251866	-			EAN32407.1	Der1-like family protein	DERL2		TpMuguga_02g00121	1078		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	250781	251638	-	EAN32407.1			Der1-like family protein	DERL2		TpMuguga_02g00121	630	209	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	253281	254054	+							TpMuguga_02g00122	774		old_locus_tag=TP02_0122
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	253281	254054	+			EAN32408.1	hypothetical protein			TpMuguga_02g00122	774		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	253281	254054	+	EAN32408.1			hypothetical protein			TpMuguga_02g00122	774	257	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	254133	255824	-					EIF4-A		TpMuguga_02g00123	1692		old_locus_tag=TP02_0123
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	254133	255824	-			EAN32409.1	DEAD/DEAH box helicase	EIF4-A		TpMuguga_02g00123	1455		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	254191	255630	-	EAN32409.1			DEAD/DEAH box helicase	EIF4-A		TpMuguga_02g00123	1203	400	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	256215	258004	+					Yars		TpMuguga_02g00124	1790		old_locus_tag=TP02_0124; TP02_0125
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	256215	258004	+			KAF5153581.1	putative tRNA binding domain protein	Yars		TpMuguga_02g00124	1321		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	256439	257964	+	KAF5153581.1			putative tRNA binding domain protein	Yars		TpMuguga_02g00124	1128	375	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	257995	259996	-							TpMuguga_02g00125	2002		old_locus_tag=TP02_0125
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	257995	259996	-			KAF5153582.1	OST-HTH Associated domain protein			TpMuguga_02g00125	2002		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	258011	259285	-	KAF5153582.1			OST-HTH Associated domain protein			TpMuguga_02g00125	1275	424	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	260470	262070	+							TpMuguga_02g00126	1601		old_locus_tag=TP02_0126
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	260470	262070	+			KAF5153583.1	Histidine phosphatase superfamily (branch 1) family protein			TpMuguga_02g00126	1426		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	260756	262052	+	KAF5153583.1			Histidine phosphatase superfamily (branch 1) family protein			TpMuguga_02g00126	1122	373	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	262067	264460	-							TpMuguga_02g00127	2394		old_locus_tag=TP02_0127; TP02_0126
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	262067	264460	-			KAF5153584.1	hypothetical protein			TpMuguga_02g00127	1925		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	262078	264292	-	KAF5153584.1			hypothetical protein			TpMuguga_02g00127	1746	581	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	264841	266037	+							TpMuguga_02g00128	1197		old_locus_tag=TP02_0128; TP02_0127
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	264841	266037	+			EAN32414.1	putative integral membrane protein			TpMuguga_02g00128	1105		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	265066	265997	+	EAN32414.1			putative integral membrane protein			TpMuguga_02g00128	840	279	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	266064	267593	-					ddi1		TpMuguga_02g00129	1530		old_locus_tag=TP02_0129
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	266064	267593	-			EAN32415.2	Aspartyl protease family protein	ddi1		TpMuguga_02g00129	1301		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	266092	267544	-	EAN32415.2			Aspartyl protease family protein	ddi1		TpMuguga_02g00129	1224	407	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	267697	268297	-							TpMuguga_02g00130	601		old_locus_tag=TP02_0130
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	267697	268297	-			EAN32416.1	putative integral membrane protein			TpMuguga_02g00130	601		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	267801	268205	-	EAN32416.1			putative integral membrane protein			TpMuguga_02g00130	405	134	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	268439	271575	-							TpMuguga_02g00131	3137		old_locus_tag=TP02_0131
mRNA		GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	268439	271575	-			EAN32417.2	RAP domain protein			TpMuguga_02g00131	2694		
CDS	with_protein	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	268456	271502	-	EAN32417.2			RAP domain protein			TpMuguga_02g00131	2604	867	
gene	protein_coding	GCA_000165365.1	Primary Assembly	chromosome	2	AAGK01000002.1	271659	274712	+							TpMuguga_02g00132	3054		old_locus_tag=TP02_0132
